지점,일시,풍속(m/s),풍향(deg),GUST풍속(m/s),최대파고(m),유의파고(m),평균파고(m),파주기(sec),파향(deg)
22303,2022-04-25 01:00,.1,310,1,.2,.1,.1,3.8,252
22303,2022-04-25 02:00,1.8,307,2.1,.2,.1,.1,2,120
22303,2022-04-25 03:00,1.4,3,1.9,.2,.1,.1,3.6,270
22303,2022-04-25 04:00,.2,121,1.2,.2,.1,.1,4.9,239
22303,2022-04-25 05:00,0,0,0,.3,.1,.1,4.3,244
22303,2022-04-25 06:00,.1,117,.8,.2,.1,.1,4,261
22303,2022-04-25 07:00,1,86,1.5,.2,.1,.1,2.9,77
22303,2022-04-25 08:00,1.7,55,2.1,.3,.2,.1,3.4,271
22303,2022-04-25 09:00,.9,328,2.1,.2,.1,.1,2.9,249
22303,2022-04-25 10:00,1.7,315,2.1,.3,.2,,2.8,260
22303,2022-04-25 11:00,1.6,341,2,.3,.2,,3.2,231
22303,2022-04-25 12:00,2.3,8,2.6,.3,.2,.2,4.6,82
22303,2022-04-25 13:00,.8,16,1.2,.3,.2,.1,3.4,258
22303,2022-04-25 14:00,2.8,20,3.1,.2,.2,.1,2,100
22303,2022-04-25 15:00,3.9,5,4.2,.4,.2,.1,2.7,159
22303,2022-04-25 16:00,3.6,10,3.9,.3,.2,.1,4.3,357
22303,2022-04-25 17:00,3.5,338,4.3,.3,.2,.1,5.3,244
22303,2022-04-25 18:00,2.6,312,3.1,.3,.2,.1,4.3,256
22303,2022-04-25 19:00,2.6,320,3.9,.3,.2,.1,4,245
22303,2022-04-25 20:00,1.6,294,2.2,.3,.2,.1,4,241
22303,2022-04-25 21:00,1.4,32,2.3,.4,.2,.1,5.3,243
22303,2022-04-25 22:00,2.8,166,4,.3,.2,.1,4,244
22303,2022-04-25 23:00,4,160,5.1,.3,.2,.1,3.8,237
22303,2022-04-26 00:00,1.9,65,2.4,.3,.2,.1,3.4,243
22303,2022-04-26 01:00,2.2,54,2.7,.3,.2,.1,3.6,232
22303,2022-04-26 02:00,2.1,38,2.4,.2,.1,.1,4,249
22303,2022-04-26 03:00,4.7,65,5.4,.2,.1,.1,2,145
22303,2022-04-26 04:00,6.7,52,8.1,.2,.2,.1,2,265
22303,2022-04-26 05:00,4.5,50,5.2,.3,.1,.1,2,335
22303,2022-04-26 06:00,4.2,56,5,.2,.1,.1,2,341
22303,2022-04-26 07:00,4.3,88,4.9,.2,.1,.1,3.6,83
22303,2022-04-26 08:00,1.7,86,2.4,.2,.1,.1,4.3,292
22303,2022-04-26 09:00,2.6,329,3.4,.3,.2,.1,4.3,232
22303,2022-04-26 10:00,2.8,312,3.9,.2,.1,.1,3.8,349
22303,2022-04-26 11:00,2.8,288,3.7,.3,.2,.1,4.6,82
22303,2022-04-26 12:00,4.4,296,5.4,.4,.3,.2,3.8,275
22303,2022-04-26 13:00,4.3,300,5.7,.2,.1,.1,4,276
22303,2022-04-26 14:00,4.2,237,5.2,.2,.1,.1,3.4,340
22303,2022-04-26 15:00,5.5,261,6.5,.3,.2,.1,2.4,63
22303,2022-04-26 16:00,6.4,240,7.8,.4,.2,.1,2,74
22303,2022-04-26 17:00,5.5,253,7,.4,.2,.1,2.2,246
22303,2022-04-26 18:00,7.1,313,9.3,.4,.2,.2,2.4,287
22303,2022-04-26 19:00,8.3,323,9.8,.8,.4,.3,2.9,280
22303,2022-04-26 20:00,8.2,314,10,.7,.4,.3,3.4,284
22303,2022-04-26 21:00,8.5,316,12.5,.8,.4,.3,3.4,267
22303,2022-04-26 22:00,8.3,319,10.2,.9,.6,.4,2.8,294
22303,2022-04-26 23:00,7.3,313,8.4,.9,.5,.3,3.2,293
22303,2022-04-27 00:00,7.1,324,8.9,.8,.5,.3,2.9,307
22303,2022-04-27 01:00,9,341,10.6,.9,.5,.4,3.4,328
22303,2022-04-27 02:00,7.1,351,11.2,.9,.5,.4,3.4,318
22303,2022-04-27 03:00,9.2,336,11.1,1,.6,.4,3.6,325
22303,2022-04-27 04:00,8.6,334,10.5,1,.7,.5,4,309
22303,2022-04-27 05:00,6.9,336,9,1,.7,.5,3.8,306
22303,2022-04-27 06:00,9.3,351,12.9,.9,.6,.4,3.2,313
22303,2022-04-27 07:00,7.2,358,8.5,.7,.4,.3,4,245
22303,2022-04-27 08:00,,,,.6,.4,.3,4,229
22303,2022-04-27 09:00,3.6,349,5,.5,.3,.2,3.4,295
22303,2022-04-27 10:00,6.1,346,7.5,.6,.4,.3,2,301
22303,2022-04-27 11:00,4.6,332,5.7,.6,.3,.2,6.4,232
22303,2022-04-27 12:00,3.7,293,4.8,.4,.3,.2,3.6,246
22303,2022-04-27 13:00,5.3,305,6.5,.4,.3,.2,4.6,226
22303,2022-04-27 14:00,5.9,305,7.5,.4,.2,.2,3.4,28
22303,2022-04-27 15:00,4.1,317,5.4,.5,.3,.2,4.3,189
22303,2022-04-27 16:00,3.2,299,3.8,.4,.2,.2,2.3,344
22303,2022-04-27 17:00,3.9,280,5.5,.4,.3,.2,3.8,153
22303,2022-04-27 18:00,2.6,285,3.3,.4,.2,.2,5.3,246
22303,2022-04-27 19:00,3.4,275,4.4,.4,.2,.2,3.8,240
22303,2022-04-27 20:00,3.9,265,5.2,.4,.2,.2,3.6,238
22303,2022-04-27 21:00,3.9,273,4.6,.3,.2,.2,4.3,254
22303,2022-04-27 22:00,3.8,301,4.8,.3,.2,.2,4,251
22303,2022-04-27 23:00,5.7,309,6.5,.5,.3,.2,2,99
22303,2022-04-28 00:00,4.2,322,5.1,.5,.3,.2,5.3,242
22303,2022-04-28 01:00,2.6,323,3.1,.5,.3,.2,2,262
22303,2022-04-28 02:00,.7,304,2.4,.4,.2,.2,5.3,224
22303,2022-04-28 03:00,4.4,312,5.4,.4,.2,.1,4,342
22303,2022-04-28 04:00,2.8,320,3.9,.3,.2,.1,4.3,293
22303,2022-04-28 05:00,2.4,334,2.9,.4,.3,.2,4,240
22303,2022-04-28 06:00,3.3,353,4.6,.3,.2,.1,4.3,249
22303,2022-04-28 07:00,2.4,10,3.1,.3,.2,.1,4.9,242
22303,2022-04-28 08:00,2,104,2.8,.4,.2,.2,3,185
22303,2022-04-28 09:00,2.3,127,2.8,.4,.2,.2,5.3,234
22303,2022-04-28 10:00,3.4,117,4.3,.4,.3,.2,6.4,243
22303,2022-04-28 11:00,3.4,105,4.3,.4,.3,.2,3.6,241
22303,2022-04-28 12:00,2.3,40,2.7,.3,.2,.1,4.6,229
22303,2022-04-28 13:00,3.5,320,4.2,.3,.2,.1,3.8,255
22303,2022-04-28 14:00,4.7,302,5.5,.3,.2,.1,5.8,221
22303,2022-04-28 15:00,5.5,296,7.2,.3,.2,.1,4,28
22303,2022-04-28 16:00,4.1,297,5.4,.3,.2,.1,3.8,37
22303,2022-04-28 17:00,3.4,297,4.2,.2,.1,.1,2.1,341
22303,2022-04-28 18:00,4.6,328,5.4,.5,.2,.2,2.1,287
22303,2022-04-28 19:00,2.2,322,2.7,.3,.2,.1,2.1,351
22303,2022-04-28 20:00,1.2,206,1.7,.3,.2,.1,2.5,309
22303,2022-04-28 21:00,.5,55,1.1,.3,.1,.1,4.6,238
22303,2022-04-28 22:00,.7,64,1.3,.4,.3,.2,3.4,158
22303,2022-04-28 23:00,.2,157,.8,.3,.1,.1,9.1,315
22303,2022-04-29 00:00,.3,293,1.5,.3,.2,.1,8,226
22303,2022-04-29 01:00,1.7,55,2.2,.4,.2,.1,6.4,224
22303,2022-04-29 02:00,4.1,347,4.9,.3,.1,.1,3.4,239
22303,2022-04-29 03:00,2.4,68,3.1,.2,.1,.1,2,280
22303,2022-04-29 04:00,2.6,42,3.3,.2,.1,.1,4,43
22303,2022-04-29 05:00,2.2,47,3,.3,.2,.1,2.3,51
22303,2022-04-29 06:00,2.5,84,3.6,.3,.2,.2,2.2,252
22303,2022-04-29 07:00,2.8,44,3.5,.4,.3,.2,2,294
22303,2022-04-29 08:00,6.6,55,8.1,.4,.2,.2,3.2,272
22303,2022-04-29 09:00,7.7,85,9.4,.5,.3,.2,2.1,291
22303,2022-04-29 10:00,6.3,103,7.9,.6,.3,.2,2.1,146
22303,2022-04-29 11:00,4.2,113,5.2,.4,.3,.2,2.1,265
22303,2022-04-29 12:00,2.3,108,2.9,.4,.2,.2,2.3,94
22303,2022-04-29 13:00,3.1,39,4.1,.5,.2,.1,2.8,7
22303,2022-04-29 14:00,2.6,348,3.6,.4,.2,.2,5.8,212
22303,2022-04-29 15:00,2.8,323,3.6,.3,.1,.1,4.9,31
22303,2022-04-29 16:00,4.7,347,6.7,.2,.1,.1,3.6,67
22303,2022-04-29 17:00,4.8,334,6.3,.7,.3,.2,7.1,121
22303,2022-04-29 18:00,3.2,318,4,.4,.3,.2,5.3,286
22303,2022-04-29 19:00,2.5,15,2.8,.4,.2,.2,2.8,199
22303,2022-04-29 20:00,3.3,2,3.8,.4,.2,.2,6.4,259
22303,2022-04-29 21:00,2.9,352,3.6,.2,.1,.1,4.6,251
22303,2022-04-29 22:00,2.4,315,3.8,.2,.1,.1,4,249
22303,2022-04-29 23:00,3.7,325,4.7,.2,.2,.1,4.3,261
22303,2022-04-30 00:00,1.2,333,1.6,.3,.2,.1,2.3,151
22303,2022-04-30 01:00,2.4,61,3.1,.3,.1,.1,2,268
22303,2022-04-30 02:00,.9,103,1.4,.3,.2,.2,4.3,179
22303,2022-04-30 03:00,1.2,105,1.6,.2,.1,.1,4.3,218
22303,2022-04-30 04:00,2.6,112,3.1,.1,.1,.1,3.8,228
22303,2022-04-30 05:00,3.6,110,4.3,.2,.1,.1,2,357
22303,2022-04-30 06:00,4.2,129,4.9,.3,.1,.1,2,294
22303,2022-04-30 07:00,3.5,141,4.3,.3,.2,.2,2.8,77
22303,2022-04-30 08:00,4.8,154,6,.4,.3,.2,2.2,128
22303,2022-04-30 09:00,3.3,164,4.2,.3,.2,.1,5.8,222
22303,2022-04-30 10:00,2.7,171,3.6,.3,.2,.1,4.9,247
22303,2022-04-30 11:00,1.1,281,2.2,.3,.2,.1,6.4,252
22303,2022-04-30 12:00,3.8,267,4.9,.3,.2,.1,4.3,237
22303,2022-04-30 13:00,5.6,254,7.5,.3,.2,.2,2.1,108
22303,2022-04-30 14:00,5.4,245,6.4,.4,.2,.1,5.3,242
22303,2022-04-30 15:00,6,277,7.3,.3,.2,.1,4,70
22303,2022-04-30 16:00,5.9,301,7.7,.3,.2,.1,2,68
22303,2022-04-30 17:00,3.9,268,5.8,.4,.2,.2,4.9,166
22303,2022-04-30 18:00,6,266,7.5,.4,.2,.2,2.1,97
22303,2022-04-30 19:00,4.2,299,5.8,.4,.3,.2,2.5,329
22303,2022-04-30 20:00,4.4,270,5.3,.4,.3,.2,2.8,263
22303,2022-04-30 21:00,5.5,268,6.6,.4,.2,.2,3.2,275
22303,2022-04-30 22:00,4.6,276,5.7,.4,.3,.2,3.6,236
22303,2022-04-30 23:00,5,297,6.1,.4,.3,.2,2.1,117
22303,2022-05-01 00:00,4.2,292,5.8,.4,.2,.2,2.8,261
22303,2022-05-01 01:00,4.5,267,5.7,.5,.3,.2,2.6,257
22303,2022-05-01 02:00,2.9,256,3.7,.4,.2,.2,2.1,325
22303,2022-05-01 03:00,4.5,296,5.5,.3,.2,.1,2.2,65
22303,2022-05-01 04:00,4.1,309,5.4,.2,.1,.1,3.4,237
22303,2022-05-01 05:00,3.3,275,4.6,.2,.1,.1,3.4,241
22303,2022-05-01 06:00,1.3,234,2.5,.3,.2,.1,3.6,39
22303,2022-05-01 07:00,.5,273,2,.4,.2,.2,3.6,87
22303,2022-05-01 08:00,2.3,319,3,.4,.2,.2,4,257
22303,2022-05-01 09:00,2.7,235,4.7,.4,.2,.1,3,321
22303,2022-05-01 10:00,3.5,248,4.3,.3,.2,.1,4.9,252
22303,2022-05-01 11:00,3.6,237,4.5,.5,.3,.2,5.3,199
22303,2022-05-01 12:00,4.9,235,5.9,.4,.2,.2,4,244
22303,2022-05-01 13:00,6.3,229,7.3,.4,.3,.2,2.4,237
22303,2022-05-01 14:00,6.9,221,7.9,.6,.3,.2,2.2,260
22303,2022-05-01 15:00,8.1,230,10,.9,.5,.4,2.2,232
22303,2022-05-01 16:00,9.1,226,10.9,.5,.3,.2,3.6,229
22303,2022-05-01 17:00,8.7,233,10.3,.4,.3,.2,3,229
22303,2022-05-01 18:00,8.6,229,10.6,.5,.3,.2,3.4,253
22303,2022-05-01 19:00,8.5,232,10.2,1,.6,.4,3.8,225
22303,2022-05-01 20:00,7.5,241,9,.8,.6,.4,4,236
22303,2022-05-01 21:00,6.8,241,8.5,.8,.5,.4,4.9,247
22303,2022-05-01 22:00,6,242,7.6,.8,.5,.4,4.9,240
22303,2022-05-01 23:00,5.4,260,7,.8,.4,.3,4.6,241
22303,2022-05-02 00:00,4.5,259,5.7,.6,.4,.3,4,241
22303,2022-05-02 01:00,2.6,294,3.7,.6,.4,.3,4.3,226
22303,2022-05-02 02:00,5.1,289,6.2,.7,.5,.3,4.6,228
22303,2022-05-02 03:00,4.8,293,5.7,.8,.5,.4,4.3,223
22303,2022-05-02 04:00,1.8,267,2.8,.5,.3,.2,4.9,236
22303,2022-05-02 05:00,2.3,258,4.4,.5,.3,.2,4.9,228
22303,2022-05-02 06:00,3.4,227,3.9,.5,.3,.2,4.9,239
22303,2022-05-02 07:00,2.6,251,3.1,.5,.3,.2,5.8,243
22303,2022-05-02 08:00,1.6,242,2,.6,.4,.3,5.8,260
22303,2022-05-02 09:00,.8,204,1.4,.5,.3,.2,6.4,233
22303,2022-05-02 10:00,2.3,223,3.2,.5,.3,.2,6.4,232
22303,2022-05-02 11:00,3.7,262,4.5,.6,.4,.3,6.4,247
22303,2022-05-02 12:00,3.2,266,4.3,.5,.3,.2,5.3,239
22303,2022-05-02 13:00,3.8,273,4.9,.5,.3,.2,4.3,243
22303,2022-05-02 14:00,4.6,259,5.7,.5,.3,.2,4.9,232
22303,2022-05-02 15:00,5.7,256,6.6,.7,.5,.3,4.6,227
22303,2022-05-02 16:00,5.4,268,6.7,.5,.3,.2,4.3,69
22303,2022-05-02 17:00,5.6,295,7,.4,.3,.2,4.9,241
22303,2022-05-02 18:00,7,296,9.2,.4,.3,.2,5.3,100
22303,2022-05-02 19:00,6.5,306,7.8,.5,.4,.3,5.8,247
22303,2022-05-02 20:00,5.5,306,6.5,.6,.4,.3,2.9,308
22303,2022-05-02 21:00,5.6,313,6.8,.8,.5,.4,4.3,276
22303,2022-05-02 22:00,6,318,7,.7,.4,.3,5.3,241
22303,2022-05-02 23:00,5.6,318,6.7,.7,.4,.3,6.4,245
22303,2022-05-03 00:00,4.5,328,5.6,.5,.3,.2,5.3,239
22303,2022-05-03 01:00,5.3,318,6.4,.5,.3,.2,4.9,224
22303,2022-05-03 02:00,2.1,250,3.5,.6,.3,.2,4.6,231
22303,2022-05-03 03:00,2.3,256,3,.6,.4,.3,4.6,225
22303,2022-05-03 04:00,2.8,241,4,.5,.3,.2,4.6,245
22303,2022-05-03 05:00,2.8,247,3.3,.4,.2,.2,4.3,232
22303,2022-05-03 06:00,7.1,246,8.7,.4,.2,.2,4.6,227
22303,2022-05-03 07:00,3.2,258,3.9,.4,.2,.1,4.9,254
22303,2022-05-03 08:00,3,219,3.9,.3,.2,.1,5.8,246
22303,2022-05-03 09:00,3.2,182,4,.4,.2,.2,5.3,246
22303,2022-05-03 10:00,2.6,164,3.1,.4,.2,.2,7.1,252
22303,2022-05-03 11:00,1.7,261,2.5,.4,.2,.1,6.4,259
22303,2022-05-03 12:00,2.9,238,3.7,.4,.2,.2,6.4,247
22303,2022-05-03 13:00,3.6,251,4.7,.3,.2,.1,4.9,240
22303,2022-05-03 14:00,6,265,7.2,.4,.2,.2,2,94
22303,2022-05-03 15:00,7.1,249,9.2,.7,.5,.3,2.3,249
22303,2022-05-03 16:00,6.5,243,8.4,.8,.4,.3,2.8,237
22303,2022-05-03 17:00,6.8,244,8.3,.5,.3,.2,2.6,231
22303,2022-05-03 18:00,6.3,245,7.5,.6,.3,.2,2.7,259
22303,2022-05-03 19:00,4.1,225,5.1,.4,.2,.2,2.3,231
22303,2022-05-03 20:00,4.3,227,5.6,.5,.3,.2,2.8,271
22303,2022-05-03 21:00,3.8,220,6,.3,.2,.2,3.2,234
22303,2022-05-03 22:00,3.8,203,4.7,.4,.2,.2,3,153
22303,2022-05-03 23:00,4.5,194,5.5,.3,.2,.1,3.6,264
22303,2022-05-04 00:00,4,181,4.9,.3,.2,.1,2.9,167
22303,2022-05-04 01:00,2.8,151,3.5,.3,.2,.1,4.6,251
22303,2022-05-04 02:00,4.5,156,5.2,.3,.2,.1,4.3,236
22303,2022-05-04 03:00,3.6,185,4.3,.4,.2,.2,2,36
22303,2022-05-04 04:00,2.8,158,3.5,.4,.3,.2,3.8,236
22303,2022-05-04 05:00,2,137,2.6,.3,.2,.1,3.8,240
22303,2022-05-04 06:00,1.4,150,2.3,.3,.2,.1,4,237
22303,2022-05-04 07:00,3.1,155,3.5,.4,.3,.2,4.9,225
22303,2022-05-04 08:00,3.9,142,4.7,.5,.3,.2,4.9,242
22303,2022-05-04 09:00,4.8,132,5.9,.5,.3,.2,5.8,259
22303,2022-05-04 10:00,3.5,120,4.2,.5,.3,.2,6.4,244
22303,2022-05-04 11:00,2.9,169,3.9,.5,.3,.2,6.4,236
22303,2022-05-04 12:00,3.1,182,4.3,.4,.3,.2,5.8,245
22303,2022-05-04 13:00,3.2,215,4.6,.4,.3,.2,5.8,241
22303,2022-05-04 14:00,4.5,217,6.4,.6,.4,.3,4.9,237
22303,2022-05-04 15:00,3.7,243,5.9,.9,.6,.4,4.9,225
22303,2022-05-04 16:00,7.7,208,9.7,1.1,.7,.5,4.3,231
22303,2022-05-04 17:00,8.8,207,10.7,.9,.6,.4,4.9,235
22303,2022-05-04 18:00,8.7,205,10.7,.8,.5,.4,4.9,232
22303,2022-05-04 19:00,7.7,199,8.9,.8,.5,.3,5.8,228
22303,2022-05-04 20:00,6.7,202,7.9,.7,.4,.3,5.8,231
22303,2022-05-04 21:00,5.3,192,6.4,.8,.4,.3,6.4,242
22303,2022-05-04 22:00,3.5,184,5,.6,.4,.2,6.4,251
22303,2022-05-04 23:00,4.1,191,4.8,.5,.3,.2,5.8,236
22303,2022-05-05 00:00,4.5,188,5.7,.6,.3,.2,5.8,242
22303,2022-05-05 01:00,3.1,186,4,.6,.4,.3,5.8,236
22303,2022-05-05 02:00,2.2,168,2.9,.6,.4,.3,5.3,231
22303,2022-05-05 03:00,1.9,94,2.9,.6,.4,.3,4.9,220
22303,2022-05-05 04:00,3.1,117,3.9,.7,.5,.3,4.6,229
22303,2022-05-05 05:00,.8,153,1.9,.7,.4,.3,4.9,232
22303,2022-05-05 06:00,1.3,102,1.9,.6,.4,.3,4.9,235
22303,2022-05-05 07:00,2.1,134,2.7,.6,.3,.2,4.3,44
22303,2022-05-05 08:00,2.5,133,2.9,.5,.3,.2,5.8,235
22303,2022-05-05 09:00,3,127,3.5,.4,.3,.2,5.8,258
22303,2022-05-05 10:00,2.8,133,3.3,.6,.3,.2,5.8,249
22303,2022-05-05 11:00,1.8,100,2.3,.6,.3,.2,5.8,248
22303,2022-05-05 12:00,3.5,93,4.2,.4,.3,.2,5.8,236
22303,2022-05-05 13:00,2.8,58,3.3,.5,.3,.2,5.8,250
22303,2022-05-05 14:00,1.6,34,2,.5,.3,.2,5.3,251
22303,2022-05-05 15:00,.6,19,1.3,.5,.3,.2,4.9,238
22303,2022-05-05 16:00,1.5,331,2.2,.6,.4,.2,4.6,246
22303,2022-05-05 17:00,3,244,4.4,.7,.4,.3,4.6,225
22303,2022-05-05 18:00,5,242,5.9,.6,.4,.3,4.6,223
22303,2022-05-05 19:00,4.4,236,4.8,.6,.3,.2,5.3,104
22303,2022-05-05 20:00,2.4,245,2.9,.4,.2,.2,4.9,219
22303,2022-05-05 21:00,2.4,295,3.1,.4,.2,.2,5.3,245
22303,2022-05-05 22:00,.9,53,1.4,.3,.2,.1,4.9,252
22303,2022-05-05 23:00,2.6,118,3,.3,.2,.2,5.8,235
22303,2022-05-06 00:00,2.4,135,2.8,.4,.2,.2,4.9,264
22303,2022-05-06 01:00,1.8,110,2.3,.4,.2,.2,5.3,251
22303,2022-05-06 02:00,2.7,109,3,.3,.2,.1,5.3,245
22303,2022-05-06 03:00,1.9,147,2.6,.3,.2,.2,4.9,223
22303,2022-05-06 04:00,2,119,3.1,.4,.2,.2,4.6,234
22303,2022-05-06 05:00,2.2,129,2.5,.4,.3,.2,4,244
22303,2022-05-06 06:00,1.2,117,1.6,.3,.2,.1,4,256
22303,2022-05-06 07:00,1.3,93,1.8,.4,.2,.2,4,43
22303,2022-05-06 08:00,1,137,1.5,.5,.3,.2,7.1,147
22303,2022-05-06 09:00,2.1,148,2.4,.3,.2,.2,5.3,263
22303,2022-05-06 10:00,2.6,130,3,1,.4,.3,3.8,151
22303,2022-05-06 11:00,1.6,105,2.2,.4,.2,.2,5.3,241
22303,2022-05-06 12:00,1.9,113,2.8,.3,.2,.1,6.4,236
22303,2022-05-06 13:00,1.8,18,2.4,.4,.2,.2,5.8,245
22303,2022-05-06 14:00,2.1,345,2.6,.3,.2,.1,4.6,231
22303,2022-05-06 15:00,1.9,292,2.3,.3,.2,.1,5.3,240
22303,2022-05-06 16:00,3.4,272,3.8,.6,.4,.3,4.9,293
22303,2022-05-06 17:00,4.3,270,4.8,.4,.2,.1,4.6,236
22303,2022-05-06 18:00,4.4,255,5.5,.6,.3,.2,4.3,239
22303,2022-05-06 19:00,1.7,291,2.2,.5,.3,.2,4,249
22303,2022-05-06 20:00,1.6,314,2.1,.4,.3,.2,4.3,259
22303,2022-05-06 21:00,1.4,298,2.3,.3,.2,.1,4.6,231
22303,2022-05-06 22:00,1.2,315,1.7,.3,.2,.1,4.6,234
22303,2022-05-06 23:00,1.7,248,2.5,.3,.2,.1,5.3,236
22303,2022-05-07 00:00,2.1,202,3.5,.3,.2,.1,4.6,242
22303,2022-05-07 01:00,1.9,282,2.6,.2,.2,.1,4.3,229
22303,2022-05-07 02:00,2.1,281,3.1,.3,.2,.1,4.6,249
22303,2022-05-07 03:00,2.3,306,2.8,.2,.1,.1,4,233
22303,2022-05-07 04:00,.3,272,1.3,.3,.1,.1,2.4,217
22303,2022-05-07 05:00,2.9,225,3.4,.3,.2,.1,4,141
22303,2022-05-07 06:00,3.9,232,4.8,.3,.2,.1,4,346
22303,2022-05-07 07:00,4.7,249,5.4,.3,.2,.1,4,2
22303,2022-05-07 08:00,4.6,275,6.3,.3,.2,.1,3.8,44
22303,2022-05-07 09:00,2.7,270,4.1,.3,.2,.1,4,207
22303,2022-05-07 10:00,4.3,298,5.2,.3,.2,.2,3.6,237
22303,2022-05-07 11:00,5.7,321,6.8,.4,.3,.2,2,329
22303,2022-05-07 12:00,3.7,302,5.4,.5,.3,.2,2.7,272
22303,2022-05-07 13:00,4,299,5.6,.5,.3,.2,2.9,282
22303,2022-05-07 14:00,4.2,286,5.8,.5,.2,.2,2.4,209
22303,2022-05-07 15:00,5.3,302,6.2,.5,.3,.2,2.3,263
22303,2022-05-07 16:00,6.2,306,7.6,.6,.4,.3,2.6,244
22303,2022-05-07 17:00,7.8,304,9.3,.7,.4,.3,2.7,264
22303,2022-05-07 18:00,5.9,315,7.2,.9,.6,.4,3,295
22303,2022-05-07 19:00,6.1,319,7.5,.8,.5,.3,3,309
22303,2022-05-07 20:00,5.9,314,7,.8,.5,.3,3.6,310
22303,2022-05-07 21:00,5.4,317,6.5,.7,.4,.3,3.4,310
22303,2022-05-07 22:00,5.2,328,6.1,.7,.4,.3,2.9,310
22303,2022-05-07 23:00,4.6,305,5.4,.6,.4,.3,3,264
22303,2022-05-08 00:00,4.6,335,5.4,.6,.4,.3,4.9,279
22303,2022-05-08 01:00,3.4,338,4,.5,.3,.2,4.6,264
22303,2022-05-08 02:00,3.9,348,4.9,.4,.3,.2,4.6,264
22303,2022-05-08 03:00,2.4,72,2.9,.4,.2,.2,3.8,259
22303,2022-05-08 04:00,4.4,121,5.4,.4,.2,.2,4,234
22303,2022-05-08 05:00,4.4,117,5.6,.4,.3,.2,4.3,245
22303,2022-05-08 06:00,4.2,113,5.2,.4,.2,.2,4,82
22303,2022-05-08 07:00,4.8,105,5.6,.4,.3,.2,4.6,46
22303,2022-05-08 08:00,4.3,99,5.2,.5,.3,.2,3.6,53
22303,2022-05-08 09:00,5.7,109,7.2,.4,.3,.2,2.7,92
22303,2022-05-08 10:00,5.3,120,6.3,.6,.3,.2,2.5,94
22303,2022-05-08 11:00,4.9,122,6.2,.6,.3,.2,2.5,143
22303,2022-05-08 12:00,3.4,96,4,.5,.3,.2,2.7,136
22303,2022-05-08 13:00,2.6,99,3.3,.4,.2,.2,2,143
22303,2022-05-08 14:00,.6,15,1.3,.4,.2,,2.5,141
22303,2022-05-08 15:00,.8,312,1.6,.3,.2,.1,4.3,222
22303,2022-05-08 16:00,2,283,2.5,.3,.2,.1,4.6,249
22303,2022-05-08 17:00,1.7,308,2.3,.3,.2,.1,3.8,235
22303,2022-05-08 18:00,2.2,287,2.4,.4,.2,.2,3,280
22303,2022-05-08 19:00,1.9,348,2.3,.3,.1,.1,3.6,238
22303,2022-05-08 20:00,6.8,32,9.6,.3,.2,.1,3.2,265
22303,2022-05-08 21:00,6.6,38,8,.9,.5,.4,2.9,44
22303,2022-05-08 22:00,8.2,59,9.9,.9,.6,.4,4,354
22303,2022-05-08 23:00,7.3,81,9.2,.8,.5,.3,2.4,64
22303,2022-05-09 00:00,7.2,96,9.2,.6,.4,.3,2.4,82
22303,2022-05-09 01:00,7.5,109,9.4,.5,.3,.2,2.3,110
22303,2022-05-09 02:00,7.6,124,9.1,.8,.5,.3,2.7,123
22303,2022-05-09 03:00,5.4,126,6.5,.8,.4,.3,2.7,140
22303,2022-05-09 04:00,6.4,125,7.9,.6,.4,.3,2.8,123
22303,2022-05-09 05:00,5.6,63,7.6,.5,.3,.2,2.9,111
22303,2022-05-09 06:00,4.5,45,5.9,.3,.2,.2,3,100
22303,2022-05-09 07:00,4.1,28,5.1,.3,.2,.1,2.6,68
22303,2022-05-09 08:00,3.5,36,4.4,.3,.2,.1,3.2,49
22303,2022-05-09 09:00,3.1,53,4.1,.3,.2,.1,2.2,115
22303,2022-05-09 10:00,2.6,70,3.1,.3,.2,.1,2.5,108
22303,2022-05-09 11:00,2.1,356,2.5,.4,.2,.1,4,114
22303,2022-05-09 12:00,2.8,349,3.9,.3,.2,.1,5.3,123
22303,2022-05-09 13:00,3.2,304,4,.3,.1,.1,2.1,181
22303,2022-05-09 14:00,4.3,313,5.6,.3,.2,.1,2.3,253
22303,2022-05-09 15:00,4.6,318,6.1,.4,.2,.2,7.1,238
22303,2022-05-09 16:00,4.6,303,5.5,.4,.2,.2,2.2,307
22303,2022-05-09 17:00,5.6,324,7.4,.4,.2,.2,2.1,288
22303,2022-05-09 18:00,5.3,319,6.2,.4,.2,.2,2.1,304
22303,2022-05-09 19:00,5.9,329,7.1,.4,.3,.2,2.2,323
22303,2022-05-09 20:00,6.2,321,7.6,.4,.3,.2,2.5,306
22303,2022-05-09 21:00,6,319,7.4,.4,.3,.2,2.7,314
22303,2022-05-09 22:00,3.4,325,4.4,.3,.2,.2,2.4,329
22303,2022-05-09 23:00,1.8,4,2.5,.5,.2,.2,4,150
22303,2022-05-10 00:00,.3,58,.8,.2,.2,.1,2.7,293
22303,2022-05-10 01:00,.4,140,1.8,.2,.1,.1,2.9,321
22303,2022-05-10 02:00,0,0,0,.2,.1,.1,,36
22303,2022-05-10 03:00,1.6,137,1.9,.3,.1,.1,3,288
22303,2022-05-10 04:00,1.2,122,1.4,.3,.2,.1,2.8,294
